ID,Host,Host_Type,Event,Tactic,Technique
2019_T07_026,nationals-t7-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T15:24:31.522902Z"",""timestamp"":""2019-11-23T15:24:25.285542Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":33922,""connection"":""10.0.11.208:3389"",""client_rtt"":24,""client_rtt_packets"":1,""client_rtt_sum"":24,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":32759,""server_rtt_packets"":2,""server_rtt_sum"":65518,""refused"":1,""dest_ip"":""10.0.11.208"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6237384,""flow_id"":""558400f5-2dba-4cfc-a678-61ecf306faee"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":206}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_027,nationals-t7-metro-metro-wk-01,Victim,"{""endtime"":""2019-11-23T15:24:32.611013Z"",""timestamp"":""2019-11-23T15:24:26.373259Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:0B:01"",""src_port"":33922,""connection"":""10.0.11.208:3389"",""client_rtt"":120,""client_rtt_packets"":1,""client_rtt_sum"":120,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":32629,""server_rtt_packets"":2,""server_rtt_sum"":65259,""refused"":1,""dest_ip"":""10.0.11.208"",""dest_mac"":""42:01:0A:00:0B:D0"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6237874,""flow_id"":""cba9fb75-9d3c-45d9-821b-2c87dfb43d4c"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":172}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_028,nationals-t7-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T18:34:55.030695Z"",""timestamp"":""2019-11-23T18:34:48.767443Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":48100,""connection"":""10.0.10.201:3389"",""client_rtt"":14,""client_rtt_packets"":1,""client_rtt_sum"":14,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":41644,""server_rtt_packets"":2,""server_rtt_sum"":83289,""refused"":1,""dest_ip"":""10.0.10.201"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6263266,""flow_id"":""2e940784-8d9c-4241-ba72-4fa8e8572562"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":165}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_029,nationals-t7-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T18:35:01.043984Z"",""timestamp"":""2019-11-23T18:34:54.855308Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":55854,""connection"":""10.0.10.202:3389"",""client_rtt"":13,""client_rtt_packets"":1,""client_rtt_sum"":13,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":31051,""server_rtt_packets"":2,""server_rtt_sum"":62102,""refused"":1,""dest_ip"":""10.0.10.202"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6188689,""flow_id"":""9594acef-05e5-4117-9d72-a09cdab4ccbb"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":368}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_030,nationals-t7-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T18:35:45.802825Z"",""timestamp"":""2019-11-23T18:35:39.468494Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":56658,""connection"":""10.0.10.203:3389"",""client_rtt"":25,""client_rtt_packets"":1,""client_rtt_sum"":25,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":27292,""server_rtt_packets"":2,""server_rtt_sum"":54585,""refused"":1,""dest_ip"":""10.0.10.203"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6334356,""flow_id"":""362d4d65-768f-4b9d-b297-ac887ca88fd4"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":146}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_031,nationals-t7-gotham-gotham-tlr-03,Victim,"{""endtime"":""2019-11-23T18:35:47.861562Z"",""timestamp"":""2019-11-23T18:35:41.526798Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:0A:01"",""src_port"":56658,""connection"":""10.0.10.203:3389"",""client_rtt"":117,""client_rtt_packets"":1,""client_rtt_sum"":117,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":27188,""server_rtt_packets"":2,""server_rtt_sum"":54377,""refused"":1,""dest_ip"":""10.0.10.203"",""dest_mac"":""42:01:0A:00:0A:CB"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6334881,""flow_id"":""7c0ba58c-8753-4418-a1e4-320c370d4a30"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":158}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_032,nationals-t7-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T18:35:54.419119Z"",""timestamp"":""2019-11-23T18:35:48.290630Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":37502,""connection"":""10.0.10.208:3389"",""client_rtt"":7,""client_rtt_packets"":1,""client_rtt_sum"":7,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":29431,""server_rtt_packets"":2,""server_rtt_sum"":58863,""refused"":1,""dest_ip"":""10.0.10.208"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6128496,""flow_id"":""8415b0dc-463f-4c31-a751-4c4a01b33e4b"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":192}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_033,nationals-t7-gotham-gotham-wk-01,Victim,"{""endtime"":""2019-11-23T18:35:56.493745Z"",""timestamp"":""2019-11-23T18:35:50.364835Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:0A:01"",""src_port"":37502,""connection"":""10.0.10.208:3389"",""client_rtt"":79,""client_rtt_packets"":1,""client_rtt_sum"":79,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":29207,""server_rtt_packets"":2,""server_rtt_sum"":58415,""refused"":1,""dest_ip"":""10.0.10.208"",""dest_mac"":""42:01:0A:00:0A:D0"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6128989,""flow_id"":""cc8c1258-2ea1-4090-b965-54d2e6a0dece"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":175}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_034,nationals-t7-vdi-kali01,Attacker,"{""endtime"":""2019-11-23T18:36:00.457653Z"",""timestamp"":""2019-11-23T18:35:54.338897Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":55852,""connection"":""10.0.10.209:3389"",""client_rtt"":14,""client_rtt_packets"":1,""client_rtt_sum"":14,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":28930,""server_rtt_packets"":2,""server_rtt_sum"":57860,""refused"":1,""dest_ip"":""10.0.10.209"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6118770,""flow_id"":""17a889c0-06e6-46b6-85a7-21a3388e922d"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":254}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_035,nationals-t7-gotham-gotham-wk-02,Victim,"{""endtime"":""2019-11-23T18:36:02.498251Z"",""timestamp"":""2019-11-23T18:35:56.379092Z"",""bytes"":725,""src_ip"":""10.0.254.201"",""src_mac"":""42:01:0A:00:0A:01"",""src_port"":55852,""connection"":""10.0.10.209:3389"",""client_rtt"":121,""client_rtt_packets"":1,""client_rtt_sum"":121,""ack_packets_in"":3,""bytes_in"":380,""data_packets_in"":1,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":5,""app"":""rdp"",""server_rtt"":28802,""server_rtt_packets"":2,""server_rtt_sum"":57604,""refused"":1,""dest_ip"":""10.0.10.209"",""dest_mac"":""42:01:0A:00:0A:D1"",""dest_port"":3389,""ack_packets_out"":4,""bytes_out"":345,""data_packets_out"":1,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":5,""tcp_status"":0,""time_taken"":6119280,""flow_id"":""b9451d5f-9f1a-43bd-831b-893e02cd601e"",""protocol_stack"":""ip:tcp:cotp:mcs:rdp"",""initial_rtt"":226}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_036,nationals-t7-vdi-win02,Attacker,"{""endtime"":""2019-11-23T19:44:03.727755Z"",""timestamp"":""2019-11-23T19:43:50.895982Z"",""bytes"":3622,""src_ip"":""10.0.254.102"",""src_mac"":""42:01:0A:00:FE:66"",""src_port"":63747,""canceled"":1,""connection"":""10.0.12.208:3389"",""client_rtt"":7121,""client_rtt_packets"":3,""client_rtt_sum"":21364,""ack_packets_in"":4,""bytes_in"":1588,""data_packets_in"":5,""duplicate_packets_in"":1,""missing_packets_in"":0,""packets_in"":10,""app"":""rdp"",""server_rtt"":19406,""server_rtt_packets"":2,""server_rtt_sum"":38813,""dest_ip"":""10.0.12.208"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":3,""bytes_out"":2034,""data_packets_out"":5,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":8,""tcp_status"":0,""time_taken"":12838894,""flow_id"":""3e7cb842-a6bd-4120-b490-81c86740e248"",""protocol_stack"":""ip:tcp:cotp:ssl:rdp"",""initial_rtt"":1322}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_037,nationals-t7-spring-spring-wk-01,Victim,"{""endtime"":""2019-11-23T19:44:03.744162Z"",""timestamp"":""2019-11-23T19:43:50.912983Z"",""bytes"":3640,""src_ip"":""10.0.254.102"",""src_mac"":""42:01:0A:00:0C:01"",""src_port"":63747,""canceled"":1,""connection"":""10.0.12.208:3389"",""client_rtt"":7397,""client_rtt_packets"":3,""client_rtt_sum"":22193,""ack_packets_in"":4,""bytes_in"":1612,""data_packets_in"":5,""duplicate_packets_in"":1,""missing_packets_in"":0,""packets_in"":10,""app"":""rdp"",""server_rtt"":19247,""server_rtt_packets"":2,""server_rtt_sum"":38494,""dest_ip"":""10.0.12.208"",""dest_mac"":""42:01:0A:00:0C:D0"",""dest_port"":3389,""ack_packets_out"":3,""bytes_out"":2028,""data_packets_out"":5,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":8,""tcp_status"":0,""time_taken"":12838576,""flow_id"":""17cb7d1c-428c-4487-babb-782e0a44a1b5"",""protocol_stack"":""ip:tcp:cotp:ssl:rdp"",""initial_rtt"":697}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_038,nationals-t7-metro-metro-tlr-01,Victim,"11/23/2019 07:46:23 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4688 EventType=0 Type=Information ComputerName=metro-tlr-01.corp.dinobank.us TaskCategory=Process Creation OpCode=Info RecordNumber=1453474 Keywords=Audit Success Message=A new process has been created. Creator Subject: Security ID: METRO-TLR-01\Administrator Account Name: Administrator Account Domain: METRO-TLR-01 Logon ID: 0x390A187 Target Subject: Security ID: NULL SID Account Name: - Account Domain: - Logon ID: 0x0 Process Information: New Process ID: 0xfb4 New Process Name: C:\Windows\System32\notepad.exe Token Elevation Type: %%1936 Mandatory Label: Mandatory Label\High Mandatory Level Creator Process ID: 0xb28 Creator Process Name: C:\Windows\explorer.exe Process Command Line: ""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\Public\Desktop\passwords.txt",Collection,Data from Local System
2019_T07_039,nationals-t7-metro-metro-tlr-02,Victim,"11/23/2019 07:53:20 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4688 EventType=0 Type=Information ComputerName=metro-tlr-02.corp.dinobank.us TaskCategory=Process Creation OpCode=Info RecordNumber=1254139 Keywords=Audit Success Message=A new process has been created. Creator Subject: Security ID: METRO-TLR-02\Administrator Account Name: Administrator Account Domain: METRO-TLR-02 Logon ID: 0x391B576 Target Subject: Security ID: NULL SID Account Name: - Account Domain: - Logon ID: 0x0 Process Information: New Process ID: 0x1378 New Process Name: C:\Windows\System32\notepad.exe Token Elevation Type: %%1936 Mandatory Label: Mandatory Label\High Mandatory Level Creator Process ID: 0x5cc Creator Process Name: C:\Windows\explorer.exe Process Command Line: ""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\Public\Desktop\passwords.txt",Collection,Data from Local System
2019_T07_040,nationals-t7-vdi-win04,Attacker,"{""endtime"":""2019-11-23T20:04:26.083921Z"",""timestamp"":""2019-11-23T20:04:19.678656Z"",""bytes"":3656,""src_ip"":""10.0.254.104"",""src_mac"":""42:01:0A:00:FE:68"",""src_port"":60696,""canceled"":1,""connection"":""10.0.12.201:3389"",""client_rtt"":9176,""client_rtt_packets"":3,""client_rtt_sum"":27530,""ack_packets_in"":4,""bytes_in"":1592,""data_packets_in"":5,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":10,""app"":""rdp"",""server_rtt"":11955,""server_rtt_packets"":2,""server_rtt_sum"":23910,""dest_ip"":""10.0.12.201"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3389,""ack_packets_out"":3,""bytes_out"":2064,""data_packets_out"":5,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":8,""tcp_status"":0,""time_taken"":6414441,""flow_id"":""c0907885-51e3-45e7-a6e0-498c9c7dd31f"",""protocol_stack"":""ip:tcp:cotp:ssl:rdp"",""initial_rtt"":1427}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_041,nationals-t7-spring-spring-tlr-01,Victim,"{""endtime"":""2019-11-23T20:04:26.144740Z"",""timestamp"":""2019-11-23T20:04:19.740103Z"",""bytes"":3668,""src_ip"":""10.0.254.104"",""src_mac"":""42:01:0A:00:0C:01"",""src_port"":60696,""canceled"":1,""connection"":""10.0.12.201:3389"",""client_rtt"":9506,""client_rtt_packets"":3,""client_rtt_sum"":28519,""ack_packets_in"":4,""bytes_in"":1616,""data_packets_in"":5,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":10,""app"":""rdp"",""server_rtt"":11793,""server_rtt_packets"":2,""server_rtt_sum"":23587,""dest_ip"":""10.0.12.201"",""dest_mac"":""42:01:0A:00:0C:C9"",""dest_port"":3389,""ack_packets_out"":3,""bytes_out"":2052,""data_packets_out"":5,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":8,""tcp_status"":0,""time_taken"":6414143,""flow_id"":""abccf957-bc2c-466b-a97f-e608f905cc39"",""protocol_stack"":""ip:tcp:cotp:ssl:rdp"",""initial_rtt"":802}",Lateral Movement,"Valid Accounts, Remote Services"
2019_T07_042,nationals-t7-vdi-kali06,Attacker,root 9471 1 17.5 00:00:00 0.4 35460 79744 pts/0 S 00:02 nmap -sV_-Pn_-T4_10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_043,nationals-t7-vdi-kali06,Attacker,nmap -sV -Pn -T4 10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_044,nationals-t7-vdi-kali06,Attacker,root 23799 1 6.0 00:00:00 0.2 15728 324828 pts/0 S 00:01 nmap -sU_-sT_-p0-65535_10.0.1.0/24,Discovery,Network Service Scanning
2019_T07_045,nationals-t7-vdi-win05,Attacker,"{""endtime"":""2019-11-23T01:41:18.498085Z"",""timestamp"":""2019-11-23T01:41:18.216614Z"",""bytes"":955,""src_mac"":""42:01:0A:00:FE:69"",""src_port"":61895,""bytes_in"":633,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":322,""time_taken"":281471,""transport"":""tcp"",""flow_id"":""98723d11-ab77-48e4-ba89-46d309878b43"",""src_ip"":""10.0.254.105"",""http_comment"":""HTTP/1.1 304 Not Modified"",""cookie"":""DinoBookUserName=Nationals-7; DinoBook_session=t327vl8e5tegjgu7emde13cr6gijd15l"",""form_data"":""title=IT-Ops_Workstations"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=NIST"",""server"":""Microsoft-IIS/10.0"",""status"":304,""uri_query"":""title=IT-Ops_Workstations"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T07_046,nationals-t7-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T01:41:18.210321Z"",""timestamp"":""2019-11-23T01:41:17.929007Z"",""bytes"":955,""src_mac"":""42:01:0A:00:01:01"",""src_port"":61895,""bytes_in"":633,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":322,""time_taken"":281314,""transport"":""tcp"",""flow_id"":""ecaa9fd5-57ea-4bcd-b796-a3acfe1e2e61"",""src_ip"":""10.0.254.105"",""http_comment"":""HTTP/1.1 304 Not Modified"",""cookie"":""DinoBookUserName=Nationals-7; DinoBook_session=t327vl8e5tegjgu7emde13cr6gijd15l"",""form_data"":""title=IT-Ops_Workstations"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=NIST"",""server"":""Microsoft-IIS/10.0"",""status"":304,""uri_query"":""title=IT-Ops_Workstations"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T07_047,nationals-t7-vdi-kali06,Attacker,root 9471 1 17.5 00:00:00 0.4 35460 79744 pts/0 S 00:02 nmap -sV_-Pn_-T4_10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_048,nationals-t7-vdi-kali06,Attacker,nmap -sV -Pn -T4 10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_049,nationals-t7-vdi-kali01,Attacker,root 9203 1 1.6 00:00:00 0.2 16596 295500 pts/0 S 00:03 nmap -sU_-sT_-p-_10.0.11.0/24_-o_11sub.nmap,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T07_050,nationals-t7-vdi-kali01,Attacker,nmap -sU -sT -p- 10.0.11.0/24 -o 11sub.nmap,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T07_051,nationals-t7-vdi-kali03,Attacker,root 8187 0 0.5 00:00:00 0.2 15552 32768 pts/0 S 00:08 nmap 10.0.12.0/24,Discovery,Network Service Scanning
2019_T07_052,nationals-t7-vdi-kali03,Attacker,nmap 10.0.12.0/24,Discovery,Network Service Scanning
2019_T07_053,nationals-t7-vdi-kali06,Attacker,root 10503 0 5.7 00:00:00 0.4 35596 79428 pts/0 S 00:08 nmap -sV_-T4_10.0.10.0/24,Discovery,Network Service Scanning
2019_T07_054,nationals-t7-vdi-kali06,Attacker,nmap -sV -T4 10.0.10.0/24,Discovery,Network Service Scanning
2019_T07_055,nationals-t7-vdi-kali01,Attacker,root 5132 1 3.1 00:00:00 0.4 30616 39512 pts/3 S 00:06 python3 /usr/bin/smbmap_-H_10.0.10.100-_-u_guest_-p,Collection,Automated Collection
2019_T07_056,nationals-t7-vdi-kali01,Attacker,root 27828 0 14.0 00:00:00 0.2 22320 31296 pts/5 R 00:01 python3 /usr/bin/smbmap_-H_10.0.12.100_-u_jgay_-p_Password1,Collection,Automated Collection
2019_T07_057,nationals-t7-vdi-kali06,Attacker,root 9471 1 17.5 00:00:00 0.4 35460 79744 pts/0 S 00:02 nmap -sV_-Pn_-T4_10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_058,nationals-t7-vdi-kali06,Attacker,nmap -sV -Pn -T4 10.0.2.0/24,Discovery,Network Service Scanning
