ID,Host,Host_Type,Event,Tactic,Technique
2018_T01_025,t1-vdi-kali06,Attacker,"root 14839 1 2.9 00:00:00 0.6 50488 67072 pts/0 S 00:15 nmap -e_ens4_-sV_-oX_/root/.onetwopunch/ndir/10.0.0.10-tcp.xml_-oG_/root/.onetwopunch/ndir/10.0.0.10-tcp.grep_-p_53,88,135,139,389,445,464,593,636,3268,3269,3389,5985,5986,9389,47001,49664,49665,49666,49669,49671,49675,49676,49678,49684,49696,56137,_10.0.0.10",Discovery,Network Service Scanning
2018_T01_026,t1-vdi-kali02,Attacker,root 22985 1 4.5 00:00:00 0.3 28796 488652 pts/0 S 00:02 docker run_-d_-p_443:443_--name_openvas_mikesplain/openvas:9,Discovery,Network Service Scanning
2018_T01_027,t1-vdi-kali02,Attacker,root 29637 0 0.0 00:00:00 0.0 6680 187384 pts/0 S 00:00 gsad --mlisten_127.0.0.1_-m_9390_--gnutls-priorities=SECURE128:-AES-128-CBC:-CAMELLIA-128-CBC:-VERS-SSL3.0:-VERS-TLS1.0_--port=443_--no-redirect_--allow-header-host=openvas,Discovery,Network Service Scanning
2018_T01_028,t1-vdi-kali02,Attacker,root 5286 1 0.0 00:00:00 0.2 18416 70468 ? R 00:00 openvassd: testing_10.0.0.22_(/var/lib/openvas/plugins/gb_open_udp_ports.nasl),Discovery,Network Service Scanning
2018_T01_029,t1-vdi-kali02,Attacker,root 4946 1 0.0 00:00:00 0.2 18584 70504 ? S 00:10 openvassd: testing_10.0.0.10_(/var/lib/openvas/plugins/find_service.nasl),Discovery,Network Service Scanning
2018_T01_030,t1-vdi-kali02,Attacker,root 13652 1 5.6 00:00:00 0.2 18632 70468 ? S 00:03 openvassd: testing_10.0.0.10_(/var/lib/openvas/plugins/2014/gb_default_smb_credentials.nasl),"Credential Access, Initial Access","Brute Force, Valid Accounts"
2018_T01_031,t1-corp-ad-00,Victim,"{""endtime"":""2018-11-03T20:57:51.155718Z"",""timestamp"":""2018-11-03T20:57:51.152464Z"",""bytes"":559,""src_ip"":""10.0.254.202"",""src_mac"":""42:01:0A:00:FE:CA"",""src_port"":60309,""bytes_in"":474,""dest_ip"":""10.0.0.10"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":445,""bytes_out"":85,""time_taken"":3254,""transport"":""tcp"",""flow_id"":""f6f03228-2984-42f9-9761-5662485efd3e"",""command"":[""smb2 session setup"",""smb2 session setup""],""domain"":""WORKGROUP"",""login"":""administrator"",""nt_status"":[0,0],""protocol_stack"":""ip:tcp:netbios:smb""}","Credential Access, Initial Access","Brute Force, Valid Accounts"
2018_T01_032,t1-corp-ad-00,Victim,"11/03/2018 08:57:51 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4624 EventType=0 Type=Information ComputerName=ad-00.corp.wheelzapp.com TaskCategory=Logon OpCode=Info RecordNumber=840105 Keywords=Audit Success Message=An account was successfully logged on. Subject: Security ID: NULL SID Account Name: - Account Domain: - Logon ID: 0x0 Logon Information: Logon Type: 3 Restricted Admin Mode: - Virtual Account: No Elevated Token: Yes Impersonation Level: Impersonation New Logon: Security ID: CORP\Administrator Account Name: Administrator Account Domain: CORP Logon ID: 0x226AB6F Linked Logon ID: 0x0 Network Account Name: - Network Account Domain: - Logon GUID: {00000000-0000-0000-0000-000000000000} Process Information: Process ID: 0x0 Process Name: - Network Information: Workstation Name: - Source Network Address: 10.0.254.202 Source Port: 60309 Detailed Authentication Information: Logon Process: NtLmSsp Authentication Package: NTLM Transited Services: - Package Name (NTLM only): NTLM V2 Key Length: 128 This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",Privilege Escalation,Valid Accounts
2018_T01_033,t1-vdi-kali06,Attacker,root 13487 1 0.0 00:00:00 0.0 2468 17368 pts/0 S 00:26 unicornscan -i_ens4_-mT_10.0.0.10:a_-l_/root/.onetwopunch/udir/10.0.0.10-tcp.txt,Discovery,Network Service Scanning
2018_T01_034,t1-corp-ad-00,Victim,"11/03/2018 06:02:59 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4624 EventType=0 Type=Information ComputerName=ad-00.corp.wheelzapp.com TaskCategory=Logon OpCode=Info RecordNumber=765715 Keywords=Audit Success Message=An account was successfully logged on. Subject: Security ID: NULL SID Account Name: - Account Domain: - Logon ID: 0x0 Logon Information: Logon Type: 3 Restricted Admin Mode:	- Virtual Account: No Elevated Token: Yes Impersonation Level: Impersonation New Logon: Security ID: CORP\jerrold.reddick Account Name: jerrold.reddick Account Domain: CORP Logon ID: 0x18E6CC0 Linked Logon ID: 0x0 Network Account Name:	- Network Account Domain:	- Logon GUID: {00000000-0000-0000-0000-000000000000} Process Information: Process ID: 0x0 Process Name: - Network Information: Workstation Name:	WIN04 Source Network Address:	10.0.254.104 Source Port: 0 Detailed Authentication Information: Logon Process: NtLmSsp Authentication Package:	NTLM Transited Services:	- Package Name (NTLM only):	NTLM V2 Key Length: 128 This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",Lateral Movement,"Valid Accounts, Remote Services"
2018_T01_035,t1-corp-employee-01,Victim,"11/03/2018 06:16:31 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4624 EventType=0 Type=Information ComputerName=employee-01.corp.wheelzapp.com TaskCategory=Logon OpCode=Info RecordNumber=169233 Keywords=Audit Success Message=An account was successfully logged on. Subject: Security ID: NULL SID Account Name: - Account Domain: - Logon ID: 0x0 Logon Information: Logon Type: 3 Restricted Admin Mode: - Virtual Account: No Elevated Token: Yes Impersonation Level: Impersonation New Logon: Security ID: CORP\jerrold.reddick Account Name: jerrold.reddick Account Domain: CORP Logon ID: 0x219C34 Linked Logon ID: 0x0 Network Account Name: - Network Account Domain: - Logon GUID: {00000000-0000-0000-0000-000000000000} Process Information: Process ID: 0x0 Process Name: - Network Information: Workstation Name: WIN04 Source Network Address: 10.0.254.104 Source Port: 50702 Detailed Authentication Information: Logon Process: NtLmSsp Authentication Package: NTLM Transited Services: - Package Name (NTLM only): NTLM V2 Key Length: 128 This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",Lateral Movement,"Valid Accounts, Remote Services"
2018_T01_036,t1-corp-employee-01,Victim,"{""endtime"":""2018-11-03T18:16:31.707632Z"",""timestamp"":""2018-11-03T18:16:31.707466Z"",""bytes"":194,""src_ip"":""10.0.254.104"",""src_mac"":""42:01:0A:00:00:01"",""src_port"":50702,""bytes_in"":110,""dest_ip"":""10.0.0.241"",""dest_mac"":""42:01:0A:00:00:F1"",""dest_port"":445,""bytes_out"":84,""time_taken"":166,""transport"":""tcp"",""flow_id"":""c7a6c9b6-28ae-4b99-87db-1b255b6cddae"",""command"":[""smb2 tree connect"",""smb2 tree connect""],""nt_status"":[0,0],""path"":""\\\\10.0.0.241\\IPC$"",""protocol_stack"":""ip:tcp:netbios:smb""}",Discovery,Network Share Discovery
2018_T01_037,t1-corp-employee-01,Victim,"{""endtime"":""2018-11-03T18:16:32.596182Z"",""timestamp"":""2018-11-03T18:16:32.595942Z"",""bytes"":200,""src_ip"":""10.0.254.104"",""src_mac"":""42:01:0A:00:00:01"",""src_port"":50705,""bytes_in"":116,""dest_ip"":""10.0.0.241"",""dest_mac"":""42:01:0A:00:00:F1"",""dest_port"":445,""bytes_out"":84,""time_taken"":240,""transport"":""tcp"",""flow_id"":""c24f2fab-939f-45e1-87ed-48f2bd2f25f2"",""command"":[""smb2 tree connect"",""smb2 tree connect""],""nt_status"":[0,0],""path"":""\\\\10.0.0.241\\wwwroot"",""protocol_stack"":""ip:tcp:netbios:smb""}",Discovery,Network Share Discovery
2018_T01_038,t1-corp-ad-00,Victim,11/03/2018 09:49:24 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4720 EventType=0 Type=Information ComputerName=ad-00.corp.wheelzapp.com TaskCategory=User Account Management OpCode=Info RecordNumber=894702 Keywords=Audit Success Message=A user account was created. Subject: Security ID: CORP\jerrold.reddick Account Name: jerrold.reddick Account Domain: CORP Logon ID: 0x2542D92 New Account: Security ID: CORP\bsakamoto Account Name: bsakamoto Account Domain: CORP Attributes: SAM Account Name: bsakamoto Display Name: bsakamoto User Principal Name: bsakamoto@corp.wheelzapp.com Home Directory: - Home Drive: - Script Path: - Profile Path: - User Workstations: - Password Last Set: <never> Account Expires: <never> Primary Group ID: 513 Allowed To Delegate To: - Old UAC Value: 0x0 New UAC Value: 0x15 User Account Control: Account Disabled 'Password Not Required' - Enabled 'Normal Account' - Enabled User Parameters: - SID History: - Logon Hours: <value not set> Additional Information: Privileges -,Persistence,Create Account
2018_T01_039,t1-corp-employee-01,Victim,"11/03/2018 09:50:30 PM LogName=Security SourceName=Microsoft Windows security auditing. EventCode=4624 EventType=0 Type=Information ComputerName=employee-01.corp.wheelzapp.com TaskCategory=Logon OpCode=Info RecordNumber=223159 Keywords=Audit Success Message=An account was successfully logged on. Subject: Security ID: NT AUTHORITY\SYSTEM Account Name: EMPLOYEE-01$ Account Domain: CORP Logon ID: 0x3E7 Logon Information: Logon Type: 10 Restricted Admin Mode: No Virtual Account: No Elevated Token: Yes Impersonation Level: Impersonation New Logon: Security ID: CORP\bsakamoto Account Name: bsakamoto Account Domain: CORP Logon ID: 0xB87FF2 Linked Logon ID: 0x0 Network Account Name: - Network Account Domain: - Logon GUID: {B746583F-FC39-2F45-E60B-68B757288FD5} Process Information: Process ID: 0x470 Process Name: C:\Windows\System32\svchost.exe Network Information: Workstation Name: EMPLOYEE-01 Source Network Address: 10.0.254.106 Source Port: 0 Detailed Authentication Information: Logon Process: User32 Authentication Package: Negotiate Transited Services: - Package Name (NTLM only): - Key Length: 0 This event is generated when a logon session is created. It is generated on the computer that was accessed. The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe. The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network). The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on. The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases. The impersonation level field indicates the extent to which a process in the logon session can impersonate. The authentication information fields provide detailed information about this specific logon request. - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. - Transited services indicate which intermediate services have participated in this logon request. - Package name indicates which sub-protocol was used among the NTLM protocols. - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",Lateral Movement,"Valid Accounts, Remote Desktop Protocol"
2018_T01_040,t1-prod-dapi-00,Victim,"{""endtime"":""2018-11-03T14:01:08.952127Z"",""timestamp"":""2018-11-03T14:01:08.952116Z"",""bytes"":112,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":33427,""connection"":""10.0.1.40:443"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.40"",""dest_mac"":""42:01:0A:00:01:28"",""dest_port"":443,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":11,""flow_id"":""acbad912-dc21-4bae-8c72-a4e2a4e4a9d1"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T01_041,t1-vdi-kali05,Attacker,root 13433 0 14.5 00:00:00 0.8 64908 81868 pts/0 S 00:06 nmap -sV_-sC_-O_-v_-A_10.0.1.0/24_-T_5,Discovery,Network Service Scanning
2018_T02_001,t2-vdi-kali02,Attacker,root 9703 1 15.5 00:00:01 1.1 88168 199376 pts/2 S 00:12 nmap -sV_-sS_-sC_10.0.0.0/24_-p-,Discovery,Network Service Scanning
2018_T02_002,t2-vdi-kali02,Attacker,"{""endtime"":""2018-11-03T14:02:26.457479Z"",""timestamp"":""2018-11-03T14:02:26.439820Z"",""bytes"":129133,""src_mac"":""42:01:0A:00:FE:CA"",""src_port"":49504,""bytes_in"":667,""dest_ip"":""10.0.0.20"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3000,""bytes_out"":128466,""time_taken"":17665,""transport"":""tcp"",""flow_id"":""6813a445-8edc-4e12-95b2-60748ffe4b1d"",""src_ip"":""10.0.254.202"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""site"":""nationals-t2-corp-talk-00.c.security-competitions.internal:3000"",""http_method"":""POST"",""status"":200,""uri_path"":""/sdk"",""http_user_agent"":""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"",""protocol_stack"":""ip:tcp:http:soap""}",Discovery,Network Service Scanning
2018_T02_003,t2-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T15:03:52.178929Z"",""timestamp"":""2018-11-03T15:03:52.168025Z"",""bytes"":1117,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":55614,""bytes_in"":528,""dest_ip"":""10.0.0.20"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3000,""bytes_out"":589,""time_taken"":10927,""transport"":""tcp"",""flow_id"":""6001c22e-e4ff-47f6-b378-4b31c617b195"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""image/svg+xml"",""cookie"":""connect.sid=s%3AH6DZyY0kqT-cL6ez0A-IcikidYdGsehA.9Kgvyh9yL5uK9k9Hi2zv3ZaerYXAxw00GTMIYaERAdg; rc_uid=QeeznNxZSw3yqRXix; rc_token=I-HW37GSX7oiCND5Maiydn3prBOngdt9sYx21kaDptg"",""form_data"":""_dc=0"",""site"":""10.0.0.20:3000"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.20:3000/channel/general"",""status"":200,""uri_query"":""_dc=0"",""uri_path"":""/avatar/arletha.riebel"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement, Lateral Movement","Remote Services, Valid Accounts"
2018_T02_004,t2-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T15:06:09.615757Z"",""timestamp"":""2018-11-03T15:06:09.609346Z"",""bytes"":1109,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":55718,""bytes_in"":519,""dest_ip"":""10.0.0.20"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":3000,""bytes_out"":590,""time_taken"":6429,""transport"":""tcp"",""flow_id"":""0193f1f3-b0b8-4392-ad34-a8579def345b"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""image/svg+xml"",""cookie"":""connect.sid=s%3AH6DZyY0kqT-cL6ez0A-IcikidYdGsehA.9Kgvyh9yL5uK9k9Hi2zv3ZaerYXAxw00GTMIYaERAdg; rc_uid=QeeznNxZSw3yqRXix; rc_token=I-HW37GSX7oiCND5Maiydn3prBOngdt9sYx21kaDptg"",""form_data"":""_dc=0"",""site"":""10.0.0.20:3000"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.20:3000/channel/security"",""status"":200,""uri_query"":""_dc=0"",""uri_path"":""/avatar/test"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}",Lateral Movement,"Remote Services, Valid Accounts"
2018_T02_005,t2-vdi-kali03,Attacker,root 10882 1 10.3 00:00:00 0.5 43736 60552 pts/1 R 00:03 nmap -sS_-sV_10.0.1.0/24,Discovery,Network Service Scanning
2018_T02_006,t2-prod-postgres-00,Victim,"{""endtime"":""2018-11-03T14:16:45.755981Z"",""timestamp"":""2018-11-03T14:16:45.755965Z"",""bytes"":112,""src_ip"":""10.0.254.203"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":38215,""connection"":""10.0.1.51:5432"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.51"",""dest_mac"":""42:01:0A:00:01:33"",""dest_port"":5432,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":16,""flow_id"":""56143b34-3504-4064-9d8f-4f90cf683af3"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T02_007,t2-vdi-kali03,Attacker,nmap -sS -sV 10.0.1.0/24,Discovery,Network Service Scanning
2018_T02_008,t2-vdi-kali01,Attacker,"Start-Date: 2018-11-03 21:47:53 Commandline: apt install pgcli Install: python3-terminaltables:amd64 (3.1.0-2, automatic), python3-setproctitle:amd64 (1.1.10-1+b2, automatic), python3-pgspecial:amd64 (1.9.0-1.1, automatic), python3-humanize:amd64 (0.5.1-2, automatic), python3-prompt-toolkit:amd64 (1.0.15-1, automatic), python3-tabulate:amd64 (0.8.2-1, automatic), python3-psycopg2:amd64 (2.7.5-2, automatic), python3-pygments:amd64 (2.2.0+dfsg-2, automatic), python3-wcwidth:amd64 (0.1.7+dfsg1-2, automatic), pgcli:amd64 (1.9.1-1), python3-sqlparse:amd64 (0.2.4-1, automatic)",Pre-Attack,Pre-Attack
2018_T02_009,t2-vdi-kali01,Attacker,root 6194 1 15.0 00:00:00 0.5 40248 166760 pts/7 S 00:03 python3 /usr/bin/pgcli_-h_10.0.1.51_-p_5432_-U_postgres,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_010,t2-prod-postgres-00,Victim,tcp 0 0 10.0.1.51:5432 10.0.254.201:50480 ESTAB,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_011,t2-vdi-kali01,Attacker,tcp 0 0 10.0.254.201:50482 10.0.1.51:5432 ESTAB,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_012,t2-prod-postgres-00,Victim,postgres 4439 1 0.1 00:00:00 0.1 18952 322472 ? S 00:17 postgres: 10/main:_postgres_postgres_10.0.254.201(50482)_idle,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_013,t2-vdi-kali02,Attacker,root 9703 1 15.5 00:00:01 1.1 88168 199376 pts/2 S 00:12 nmap -sV_-sS_-sC_10.0.0.0/24_-p-,Discovery,Network Service Scanning
2018_T02_014,t2-prod-talk-00,Victim,"{""endtime"":""2018-11-03T14:18:48.571825Z"",""timestamp"":""2018-11-03T14:18:48.571818Z"",""bytes"":112,""src_ip"":""10.0.254.202"",""src_mac"":""42:01:0A:00:00:01"",""src_port"":41210,""connection"":""10.0.0.20:445"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.0.20"",""dest_mac"":""42:01:0A:00:00:14"",""dest_port"":445,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":7,""flow_id"":""08c1d299-23a7-4e14-aa41-105533766936"",""protocol_stack"":""""}",Discovery,Network Service Scanning
